stage,pleiades_id,pleiades_toponym,TP_gridsquare,Talbert_id,ku_id,ku_name_lookup,talbert_name_lookup,TP_symbol,TP_notes,TP_coastal,RC_peri_count,pp_page,schnetz_page,RC_peri_ref,RC_peri,RC itin,gg_ref,GG_peri,GG_itin,representative_latitude,representative_longitude,ku_x,ku_y
7,,,8C4,none (but KU DB 2794),,,,,,Tmu,24,356,90,,Thamui,Theomis,,Thamum quae Thanus vel Taphnis est,,0,0,,
7,727256,Xois,8C4,none (but KUDB 2795),,,,,RC/GG confuses Tanis with Xois,Thitu,25,356,90,,Xoin,Xoy,,Ixion,,31.108961,30.93728,,
7,727121,Herakleopolis Mikra/Sethroe,8C4,372,2796,Heracleo,He[..]cle[.],,,He[..]cle[.],26,356,90,,Eracleo,Hiracleum,,Heracleum,,30.982139,32.167572,0.421333204,-0.022391178
7,727192,Pelusium,8C4,374,2797,Pelusio,Pelvsio,,,Pelvsio,27,356,90,,Pilusion,Helusa?,,Pilusium,,31.0427587,32.5473404,0.423274565,-0.02208905
7,687909,Gerra,8C5,430,2856,Gerra,Gerra,,,Gerra,28,356,90,,Gerro,Gera,,Gerra,,31.047307,32.665525,0.425692624,-0.021779038
7,687872,Casius Mons,8C5,431,2857,Cassio,Cassio,,,Cassio,29,356,90,,Cassion,Nassion,,Cassion,,31.2116,33.0779,0.427647709,-0.021676278
7,687993,Ostrakine,8C5,432,2858,Ostracine,Ostracine,,,Ostracine,30,356,90,,Ostraciana,Ostracina,,Ostracina,,31.11593,33.430636,0.428977969,-0.021754382
7,688016,Rhinocolura,8C5,433,2859,Rinocorvra (Rinocorura),Rinocorvra,,,Rinocorvra,31,356,90,,Rinocururon,,,Rinocoruron,,31.111755,33.796926,0.432574991,-0.022169599
7,688015,Raphia,,,0,,,,,,32,356,90,,Rafis,Rifis,,Rasis,,31.290688,34.242503,,
7,687902,Gaza,,,0,,,,,,33,356,90,,Gaza,Gazis,,Gaga,,31.5202095,34.451719,,
7,687839,Ashqelon/Ascalon,9C1,434,2860,Ascalone,Ascalone,,,Ascalone,34,356,90,,Ascalona,Ascalona,,Ascalona,,31.66479721,34.55052147,0.435246822,-0.022263114
7,687838,Ashdod/Azotos (Mesogeios),9C1,435,2861,Azoton,Azoton,,,Azoton,35,356,90,,Azatum,Azoton,,Azotus,,31.756019,34.6576805,0.436943602,-0.021896804
7,687925,Iamneia,9C1,439,2865,Lamnia,Lamnia,,,Lamnia,36,356,90,,Iamniam,,,Lannia,,31.8764615,34.7384245,0.438576897,-0.021634338
7,687931,Ioppe,9C1,440,2867,Ioppe,ioppe,,,ioppe,37,356,90,,Ioppe,Ioppis,,Ioppe,,32.053079,34.7499295,0.440181131,-0.021871051
7,678025,Apollonia/Sozousa,9C1,441,2868,Appolloniade,Appolloniade,,,Appolloniade,38,356,90,,Apollonia,Apolonia,,Appollonia,,32.196401,34.810758,0.441745318,-0.022198322
7,678401,Stratonos Pyrgos/Caesarea,9C1,442,2869,Cesaria,Cesaria,,,Cesaria,39,356,90,,Caesarea Palaestinae,Caesarea,,Cesarea Phalestinae,,32.5018388,34.8924472,0.444039212,-0.022430139
7,678121,Dor(a),9C1,463,2892,Thora,Thora,,,Thora,40,357,90,,Dora,Dora,,Dora,,32.6169704,34.916526,0.445813195,-0.022669617
7,678010,Ake/Ptolemais,9C2,486,2917,Ptolomaide,Ptolomaide,,,Ptolomaide,41,357,90,,Ptolomaida,Ptolomaida,,Ptolomaida,,32.9212868,35.079835,0.447113641,-0.022799677
7,678128,Ekdippa,,,0,,,,,,42,357,90,,Ecdilpa,Edippa,,Ecdilpa,,33.047809,35.108399,,
7,652375,Tyros,9C2,487,2918,Tyro,Tyro,,,Tyro,43,357,90,,Tyros,Tyrone,,Tyrus,,0,0,0.44924641,-0.023304707
7,678393,Sidon/Col. Aurelia Pia,9C2,488,2919,Sydone,Sydone,,,Sydone,44,357,90,,Sidona,Sidone,,Sidonia,,33.56101867,35.37206,0.451633288,-0.023302449
7,678060,Beirut,9C2,492,2923,Berizto,Berizto,,,Berizto,45,357,90,,Piriton,Birithon,,Vitiron,,33.8985935,35.511241,0.453366124,-0.023092056
7,678322,Palaibyblos,9C2,493,2924,Balbyblos,Balbyblos,,,Balbyblos,46,357,90,,Palebiblios,,,Pale,,33.982327,35.631034,0.455836313,-0.023294786
7,668216,Byblos,9C2,497,2928,Biblo,Biblo,,,Biblo,47,357,90,,Biblos,Biblon,,Biblos,,34.11924879,35.64612466,0.457135085,-0.023657958
7,,#N/A,,,0,,,,,,,357,90,,[GG: Biritos],,,Biritos,,0,0,,
7,668214,Botrys,9C3,498,2929,Botrus,Botrvs,,,Botrvs,48,357,90,,Botris,Bostrinos,,Botris,,34.253561,35.659726,0.458751689,-0.023618865
7,668394,Tripolis,9C3,499,2930,Tripoli,Tripoli,,,Tripoli,49,357,90,,Tripolis,Tropolis,,Tripolis,,34.449,35.812,0.460070191,-0.023813476
7,668325,Orthosia,9C3,500,2933,Ortosias,Ortosias,,,Ortosias,50,357,90,,Ortosiada,Orthosia,,Ortosiada,,34.510876,35.954768,0.461271426,-0.023893781
7,668190,Antarados/Constantia,9C3,501,2934,Andarado,Andarado,,,Andarado,51,357,90,,Antasaron,,,Axtasalon,,34.8974275,35.8836795,0.462968644,-0.023771127
7,668206,Balanea/Leukas,9C3,502,2935,Balneis,Balneis,,,Balneis,52,357,90,,Balaneis,,,Balaneis,,35.15354,35.928176,0.466026854,-0.023699773
7,668332,Paltos,9C3,528,2961,Palto,Palto,,,Palto,53,357,90,,Baltum,,,Valtum,,35.272667,35.927407,0.467801649,-0.023619635
7,668250,Gabala,9C4,529,2962,Gabala,Gabala,,,Gabala,54,357,90,,Gabala,,,Gababa,,35.378062,35.922327,0.46972978,-0.023334148
7,668290,Laodicea,9C4,530,2964,Laudicie,Lavdici(a)e,,,Lavdici(a)e,55,357,90,,Laudicia,Laodiciae,,Laodicia,,35.5189228,35.7766297,0.471285169,-0.02311111
8,658363,Ad Orontem,9C4,531,2965,Adorontem (Ad Orontem),Adorontem,,,Adorontem,1,358,90,,Orientis,,,Orientis,,36.078089,35.9862355,0.473587581,-0.022422619
8,658483,Hydatos Potamoi/Seleukeia Pieria,9B4,532,2966,Seleucia,Selevcia,,,Selevcia,2,358,90,,Seleucia,,,Seleutia,,36.1212645,35.9285965,0.475819261,-0.021290257
8,658585,Rhosos,9B4,2375,1492,Rosos,Rosos,,,Rosos,3,358,90,,Rosclo,,,Rosclum,,36.4195645,35.887675,0.474927061,-0.020612106
8,658371,Alexandria ad Issum,9B4,2333,1448,Alexandria catisson,Alexandria catisson,,,Alexandria catisson,4,358,90,,Alexandria cata Ison,,,Alexandria minor cata Isson,,36.5841815,36.173273,0.474242407,-0.019906151
8,658490,Issus/Nikopolis,9B4,2370,1487,Issos,Issos,,,Issos,5,358,90,,Iosson,Isson,,,,36.85366811,36.15703875,0.472549792,-0.01950347
8,658506,Katabolos/Moutloubake,9B4,2334,1449,Catabolo,Catabolo,,,Catabolo,6,358,90,,Cabulon,Catavolon,,Catabolon,,36.908101,35.9885745,0.472203775,-0.019114617
8,658478,(H)Alai,,,0,,,,,,7,358,90,,Hire,,,Hyre,,36.816841,35.873832,,
8,658368,Aigai(ai)/Aegeae,9B4,2369,1485,Aregea,Aregea,,,Aregea,8,358,90,,Egis,Aedis?,,Egis,,36.769676,35.789487,0.470896514,-0.018675555
8,648702,Mallos/Antiochia ad Pyramum,9B4,2368,1484,Mallo,Mallo,,,Mallo,9,358,90,,Malion,Malion,,Mallion,,36.756188,35.4852,0.469895208,-0.018259856
8,648789,Tarsus/Antiochia ad Cydnum,,,0,,,,,,10,359,90,,Cygnos,Cygnos,,Cygnos,,36.9123297,34.89579499,,
8,606377,Zephyrion,9B4,2367,1483,Zephyrio,Zephyrio,,,Zephyrio,11,359,90,,Zephirion,Zephirion,,Zephirion,,0,0,0.468517674,-0.018129819
8,648781,Soloi/Pompeiopolis,9B3,2342,,,,,,Soloe,12,359,90,,Soloe,Soloe,,Solde,,36.74005567,34.53922167,,
8,648612,Corycus,9B3,2365,1481,Corioco,Corioco,,,Corioco,13,359,90,,Chorichos,Coricos,,Curicus,,36.465278,34.154167,0.462923647,-0.017641905
8,648771,Seleucia ad Calycadnum/Tracheia,9B4,532,2966,Seleucia,Selevcia,,,Selevcia,14,359,90,,Seleucia,Seleucothin,,Seleucia,,36.379274,33.9214625,0.475819261,-0.021290257
8,,#N/A,,,0,,,,,,15,359,90,,Trumphurion,,,Trophirion,,0,0,,
8,648764,Sarpedonion (promontory),,,0,,,,,,16,359,90,,Sapedon,,,Sarpedon,,36.249722,33.961944,,
8,648682,Kraunoi Pr.,9B3,2363,1479,crunis,crvnis,,,crvnis,17,359,90,,Crunis,Crunis,,Crunoi,,36.25,33.75,0.457761014,-0.017923428
8,648596,Celenderis,9B3,2362,1478,Celendenis,Celenderis,,,Celenderis,18,359,90,,Celenderis,Celenderis,,Kelendris,,36.144259,33.323694,0.457891177,-0.018420169
8,648571,Arsinoe,9B2,426,,,,,,Arsinoe,19,359,90,,Arsinoe,Arsinue,,Arsinoe,,36.09469733,33.031246,,
8,648557,Anemurium,9B2,2345,1460,Animurio,Animvrio,,,Animvrio,20,359,90,,Animuria,Anemurion,,Anemoria,,36.02426313,32.80328612,0.454383638,-0.01955864
8,648560,Antiochia ad Cragum,,,0,,,,,,21,359,90,,Antiochia epi Tragon,Scelinunte,,Antiochia magna (quam dominus Petrus apostolus suo pontificatu sanctificans unam e quattuor generalibus mundi ecclesiis sancxit) epi Tragon,,36.153303,32.4291384,,
8,648773,Selinous (river),9B2,2360,1476,Selinunte,Selinvnte,,,Selinvnte,22,359,90,,Selenunte,Antiochia epi Tragon,,Selerante,,36.25,32.25,0.453875859,-0.018594463
8,648650,Iotape,,,0,,,,,,23,359,90,,Iotapi,Iotapi,,Iotapis,,36.31995538,32.23680326,,
8,648783,Syedra,,,0,,,,,,24,359,90,,Siedra,Sciedra,,Siedra,,36.44596715,32.14768517,,
8,638933,Korakesion,,,0,,,,,,25,359,90,,Coracesion,Coracenssion,,Caracesium,,36.533634,31.993729,,
8,638917,Kibyra Mikra,,,0,,,,,,26,360,90,,Cibira,Cybira,,Cibira,,36.659851,31.659825,,
8,639105,Side,9B2,2353,1468,Sidi,Sidi,,,Sidi,27,360,90,,Side,Side,,Silde,,36.76836138,31.39216294,0.452531534,-0.019500051
8,,#N/A,,,0,,,,,,28,360,91,,Enimidion,,,Eurimidion,,0,0,,
8,638980,Magydos,,,0,,,,,,29,360,91,,Magidon,Magaudo,,Magidone,,36.84880262,30.79995643,,
8,638778,Attalea,9B2,2395,1512,Atalia,Atalia,,,Atalia,30,360,91,,Atalia,Atalia,,Attalia,,36.8903095,30.699968,0.45189152,-0.020385491
8,639016,Olbia,,,0,,,,,,31,360,91,,Olivia,Olivia,,Olivia,,36.87288333,30.60859033,,
8,639051,Phaselis,9B2,2394,1511,Phaselis,Phaselis,,,Phaselis,32,360,91,,Faselis,Faselis,,Phaselis,,36.52349219,30.55216653,0.450663867,-0.020913271
8,638937,Korydalla,9B2,2392,1510,Coridallo,Coridallo,,,Coridallo,33,360,91,,Coridarium,Coridalion,,Coridalion,,36.376674,30.273281,0.44863047,-0.020758142
8,638961,Limyra,,,0,,,,,,34,360,91,,Limira,Limera,,Limira,,36.34182737,30.1700617,,
8,638749,Antiphellos/Habesos,9B2,2391,1509,Antifillon,Antifillon,,,Antifillon,35,360,91,,Antifilon,Antiphiron.,,Antisilon,,36.199973,29.634935,0.447671511,-0.020452478
8,639042,Patara/Arsinoe,9B2,2390,1508,Pataras,Patras,,,Patras,36,360,91,,Pateras,Patera,,Patera,,36.26179467,29.314501,0.448256026,-0.019542327
8,639137,Telmessos,,,0,,,,,,37,360,91,,Telmison,Thelmion,,Telmison,,36.620899,29.105772,,
8,,#N/A,,,0,,,,,,38,360,91,,Patheumis,Pathumis,,Pathemis,,0,0,,
8,638968,Lydai,,,0,,,,,,39,360,91,,Lindon,Lindum,,Lidia,,36.614695,28.857562,,
8,638796,Caunus,9B2,2388,1506,Cano,Cano,,,Cano,40,360,91,,Gaunon,,,Gaunon,,36.82528786,28.62208482,0.448333877,-0.018773731
8,599888,Physkos,,,0,,,,,,41,360,91,,Piccos,Piccus,,Picos,,36.863121,28.276899,,
8,599774,Loryma,9B1,2387,1505,Lorimna,Lorimna,,,Lorimna,42,360,91,,Lerimna,Rorimna,,Lerinna,,36.5773895,28.0082165,0.446048332,-0.01904534
8,599575,Cnidus,9B1,2386,1504,Chidum,Chidvm,,,Chidvm,43,361,91,,Cnidum,Chinnidum,,Cnidon,,36.6881795,27.3728385,0.444370012,-0.019283463
8,599636,Halicarnassus/Halikarnassos,,,0,,,,,,44,361,91,,Alicarnasum,Alicarnasum,,Alicarnasos,,37.0404005,27.4221505,,
8,599811,Myndos,9B1,3467,,,,,TP describes as river,Mindo Fl.,45,361,91,,Mindon,Iason,,Mindon,,37.0555746,27.2341293,,
8,599664,Iasos,,,0,,,,,,46,361,91,,Iason,Mindon.,,Iaason,,37.27919629,27.58487049,,
8,599799,Miletus,9B1,2384,1502,Miletum,Miletvm,,,Miletvm,47,361,91,,Meleton,Mileton Cariae,,Meleton,,37.53046444,27.27880848,0.438907978,-0.019140055
8,599640,Herakleion ad Latmum/Pleistarcheia,,,0,,,,,,48,361,91,,Eraclia,Eraclea,,Heraclea,,37.501842,27.525011,,
8,599915,Pyrra,,,0,,,,,,49,361,91,,Pira,Pirras,,Pira,,37.55648,27.38313,,
8,599905,Priene/Lince?,9B1,2383,1501,Lince,Lince,,,Lince,50,361,91,,Lince,Lincie,,Imote,,37.66078028,27.29658367,0.436758372,-0.019336045
8,599855,Panionion,,,0,,,,,,51,361,91,,Palene,Palene,,Palene,,37.703924,27.329993,,
8,599795,Melie/Karion,,,0,,,,,,52,361,91,,Micale,Micale,,Micale,,37.709368,27.218019,,
8,599612,Ephesus/Arsinoe(ia),8B5,2187,1291,Ephesum,Ephesvm,,,Ephesvm,53,361,91,,Ephesum,Efesos,,"Ephesus, quam sanctus Iohannes theologus apostolus et evangelista irradiatur.",,37.9407625,27.340307,0.433702398,-0.019944497
9,550492,Cayster (river),,,0,,,,,,1,361,91,,Cistron,Caustro,,Cistron,,37.97746,27.34746,,
9,599578,Colophon/Colophon ad Mare/Notion,8B5,2228,1334,Colofon,Colofon,,,Colofon,2,361,91,,Colophon,Colophon,,Colophonea,,37.9952785,27.200852,0.431237288,-0.019677007
9,599754,Lebedos/Ptolemais,8B5,2227,1333,Lebedo,Lebedo,,,Lebedo,3,361,91,,Tedebon,Levedon,,Lebedon,,38.0756465,26.965885,0.42866558,-0.019539983
9,550913,Teos,8B5,2226,1332,Teos,Teos,,,Teos,4,362,91,,Teum,Teon,,Teum,,38.177262,26.785014,0.427145676,-0.019484968
9,550893,Smyrna/Eurydikeia,8B4,2190,1294,Smyrna,Smyrna,,,Smyrna,5,362,91,,Smirna,Smurna,,Smirna,,38.4171961,27.141387,0.424463158,-0.019534032
9,550908,Temnos,8B4,2223,1330,Themnum,Tyemnvm,,,Tyemnvm,6,362,91,,Tenum,Teinum,,Tennon,,38.676628,27.17263,0.423045995,-0.019853996
9,550506,Cyme,8B4,2222,1329,Cyme,Cyme,,,Cyme,7,362,91,,Cime,Cymme,,Sime,,38.76019282,26.93831935,0.42144619,-0.019685962
9,550756,Myrina/Sebastopolis,8B4,2221,1328,Mirinna,Mirinna,,,Mirinna,8,362,91,,Mirimna,Mirina,,"Mirea, quam divinus pontifex supra dicta Patera oriundus sanctus Nicholaus illuminat.",,38.8469759,26.9802024,0.419586006,-0.019679052
9,550523,Elaea,8B4,2217,1324,Ela,Ela,,,Ela,9,362,91,,Elea,Helea,,Elea,,38.941644,27.055256,0.417316616,-0.01983096
9,550833,Pitane,,,0,,,,,,10,362,91,,Pitina,Pitina,,Pitina,,38.928297,26.937453,,
9,550473,Attea?,8B4,2220,1327,Attalia,Attalia,,,Attalia,11,362,91,,Attalia,Atalia,,Attalia,,39.214189,26.766607,0.415513473,-0.01989187
9,550571,Herakleia/Elateia?,8B3,2219,1326,Elatia,Elatia,,,Elatia,12,362,91,,Elatia,Helatie,,Ellacia,,39.307546,26.689814,0.413852282,-0.019826009
9,550667,Koryphas,8B3,2218,1325,Corifanio,Corifanio,,,Corifanio,13,362,91,,Orofanium,Corriphania,,Orphanion,,39.355929,26.782977,0.412220755,-0.019933961
9,550403,Adramyttium,8B3,2213,1320,Adrimitios,[ - ? - ]tto,,,[ - ? - ]tto,14,362,91,,Adrimtin,Adrimition,,Adrimitin,,39.49864003,26.93609756,0.408841463,-0.020362164
9,550433,Antandros,8B3,2212,1319,Antandros,Ant[.]ndros,,,Ant[.]ndros,15,362,91,,Antandro,Atandros,,Antandron,,39.57161342,26.78630114,0.406957422,-0.020313231
9,550544,Gargara,8B3,2211,1318,Gargara,Gargara,,,Gargara,16,362,91,,Gangaron,Gangaron,,Gangaron,,39.534465,26.540773,0.405512067,-0.020210325
9,550463,Assos/Apollonia,8B2,2210,1317,Assos,Assos,,,Assos,17,362,91,,Ysson,Assos,,Ysson,,39.49013546,26.3363517,0.403448043,-0.020530985
9,550892,Smintheion,8B2,2209,1315,Smynthium,Sm[..]thivm,,,Sm[..]thivm,18,362,91,,Smynio,Smunio,,Smiemon,,39.5362071,26.1177415,0.401834709,-0.020758594
9,550434,Antigoneia/(Col. Augusta) Alexandria Troas,8B2,2208,1314,Alexandria Troas,Alexandria troas,,,Alexandria troas,19,362,91,,Alexandria Troias,Alexandria Troas,,"Alexandria Troada, quae Ilium seu Dardania dicta est,",,39.7516571,26.15755952,0.398772935,-0.020328813
9,550595,Ilium/Troia,8B2,2207,1313,Ilio,Ilio,,,Ilio,20,363,91,,Ilion,Ilion,,,,39.95743808,26.23851562,0.39736655,-0.020545427
9,501393,Dardanos,8B2,2206,1312,Dardano,Dardano,,,Dardano,21,363,91,,Dardanon,Dardanus,,,,40.079727,26.37442,0.395946695,-0.020207127
9,501325,Abydos,8B2,2205,1311,Auido,Avido,,,Avido,22,363,91,,Habidon,Abydos,,Abidus,,40.19421564,26.41131276,0.393881122,-0.01977915
9,501570,Pityoussa/Lampsacus,8B1,2191,1295,Lamasco,Lamasco,,,Lamasco,23,363,91,,Lamsacum,Lapsacos,,Lampsacon,,40.346685,26.699162,0.392226848,-0.018953634
9,511354,Parium/Col. Gemella Iulia *Hadriana,8B2,2192,1296,Parium,Parivm,,,Parivm,24,363,91,,Parium,Parion,,Paroum,,40.42369835,27.07026171,0.394081168,-0.018142081
9,511375,Priapus,8B2,2193,1297,Priapos,Priapos,,,Priapos,25,363,91,,Priapum,Priapos,,Priapion,,40.4136259,27.3255087,0.395769888,-0.017256131
9,511260,Granicus (river),8B2,2194,1298,Cranico,Cranico,,,Cranico,26,363,91,,Granicon,,,Gramicon,,40.36967,27.30545,0.397542498,-0.016625197
9,511218,Cyzicus,8B2,2195,1299,Cyzico,Cyzico,,,Cyzico,27,363,91,,Cycon,Cizicos,,Kyzicon,,40.3855645,27.883191,0.397832065,-0.017582901
9,511194,Brylleion/Myrleia/Apamea/Col. Iulia Concordia,,,0,,,,PT places unconnected,,28,363,91,,Apamia,Apameia,,Apamia,,40.3755728,28.8827428,,
9,511385,Prusias ad Mare/Kios,,,0,,,,PT places unconnected,,29,363,91,,Brissas,Prusias,,,,40.432469,29.15639,,
9,511385,Prusias ad Mare/Kios,8B2,2196,1300,Cio,Cio,,PT places unconnected,Cio,30,363,91,,Cion,,,Cion,,40.432469,29.15639,0.404022766,-0.01751154
9,511372,Prainetos,8B2,2130,1229,Pronetios,Pronetios,,PT places unconnected,Pronetios,31,363,91,,Pronesion,,,Prenctos,,40.689761,29.618865,0.397125112,-0.014455496
9,511254,Eribolon,8B2,2128,1226,Eribulo,Eribvlo,,,Eribvlo,32,363,91,,Eribulion,,,Eribulon,,40.75,29.75,0.401537895,-0.014292417
9,511337,Nicomedia,8A2,2110,1208,Nicomedia,Nicomedia,,,Nicomedia,33,363,91,,Nicomedia,Nicomedia,,"Nichomedia regalis nobilis et olim opulenta, quam inter complures martires ac sanctos perendie splendidissimus atleta Christi Pantaleon suis virtutibus in toto terrarum orbe clarificat.",,40.7651905,29.919887,0.401607061,-0.012059022
9,511305,Libyssa,8A2,2109,1206,Liuissa,Livissa,,,Livissa,34,363,91,,Lipissa,Livissa,,Libissa,,40.769562,29.539812,0.396986467,-0.011350004
9,520988,Chalcedon,8A1,2108,1205,Calcedonia,Calcedonia,,,Calcedonia,35,363,91,,Chalcidon,Chalcedon,,"Chalchidon aeque famosissima, quam Christi virgo et martir Eufimia licet in urbe regia quae huic contigua est tumuletur ob barbarorum incursum suo martirio suisque virtutibus facit celeberrimam,",,40.983393,29.025789,0.393564522,-0.011291698
9,521035,"Hieron (Chalkedonion)/Zeus Ourios, T.",8A2,2085,1181,Iouisvrius (Iovis Urius),iovisvri(vs),,,iovisvri(vs),36,364,91,,Urion,,,Ieron,,41.179,29.094,0.395661825,-0.009403195
9,520959,Ancyreum Pr.,8A2,2086,1182,Ad promontorium,Adpromontorivm,,,Adpromontorivm,37,364,91,,Promunturium,,,"Promuntorium Angusti, quod de Ponto mergit in Propontidem, quodque catena una munitur ferrea,",,41.224459,29.1654468,0.398979102,-0.008978541
9,521134,Rhebas,8A2,2087,1183,Ad herbas fluvius,Adherbas Fl.,,,Adherbas Fl.,38,364,91,,Erba,,,Herba,,41.22441,29.220059,0.401228821,-0.009257529
9,511313,Melaina Pr.,8A2,2088,1184,Melena,Melena,,,Melena,39,364,91,,Melena,Melena,,Melena,,41.25,29.25,0.403562861,-0.009799027
9,511161,Artanes,8A3,2089,1185,Artane,Artane,,,Artane,40,364,91,,Artane,Artamen,,Arcene,,41.17132,29.604165,0.406710621,-0.010349642
9,511387,Psillion,8A3,2090,1187,Philium,Philivm,,,Philivm,41,364,91,,Filium,Filium,,Silion,,41.133616,29.847158,0.409175462,-0.010117234
9,511208,Chelai,8A3,2091,1188,Chelas,Chelas,,,Chelas,42,364,91,,Chelas,Chellas,,Chelas,,41.183009,30.337495,0.41148286,-0.009788643
9,511406,Sangarius (river),8A3,2092,,,,,,Sagari(vs) Fl.,43,364,91,,Sagaris,Saccar,,Sagaris,,41.12483,30.64872,,
9,844950,Hypios (river),8A4,2093,1190,Hyppium Fluvius,Hyppivm Fl.,,,Hyppivm Fl.,44,364,91,,Ypion,Rippem,,Ypion,,41.068,30.9689,0.4159194,-0.009474728
9,844913,Elaios,8A4,2094,1191,Byleum Fluvius,Bylevm Fl.,,,Bylevm Fl.,45,364,91,,Bilion,Bilem,,Billeon,,41.115693,31.297325,0.417798801,-0.009362123
9,845006,Lykos (river),8A4,2095,1192,Lygum Fluvius,Lygvm Fl.,,,Lygvm Fl.,46,364,91,,Licum,Licem,,Licion,,41.22736,31.46493,0.419968015,-0.009299575
9,844944,Heraclea,8A4,2096,1193,Heraclea,Heraclea,,,Heraclea,47,364,91,,Eraclea,Ieracliam,,,,41.28325533,31.41741367,0.422305373,-0.009351999
9,845051,Psylla,8A4,2097,1194,Scylleum,Scyllevm,,,Scyllevm,48,364,91,,Sileon,Sileo,,Sileon,,41.5145325,31.910681,0.423488117,-0.009694002
9,845084,Tios/Tieion,8A5,2099,1195,Tium,Tivm,,,Tivm,49,364,91,,Tion,Tilam,,Cyon,,41.57117437,32.03150954,0.425129452,-0.009686263
9,844856,Amastris/Sesamos,8A5,2100,1197,Mastrum,Mastrvm,,,Mastrvm,50,364,91,,Amastra,Amastra,,Amastram,,41.746969,32.385648,0.427794367,-0.009549154
10,844997,Kytoros,8A5,2101,1198,Tycae,Tycae,,,Tycae,1,365,91,,Tyce,Tice,,Tice,,41.861928,32.897814,0.429692346,-0.009384019
10,844927,Garios,8A5,2102,1199,Cereas,Cereas,,,Cereas,2,365,92,,Cereas,Cereas,,Saeera,,41.9888345,33.569007,0.431147396,-0.009455331
10,,,8A5,2103,1200,Mileto,Mileto,,,Mileto,3,365,92,,Mileton,Milethon,,Militon,,0,0,0.432909652,-0.009551037
10,844865,Armene,,,0,,,,,,4,365,92,,Armone,Armone,,Armone,,42.049231,35.041878,,
10,857321,Sinope,9A1,2104,1201,Sinope,Sinope,,,Sinope,5,365,92,,Sinopi,Sinopi,,Sinopi,,42.025776,35.143037,0.435916388,-0.009761378
10,844996,Kyptasia,9A1,2230,1337,Cloptasa,Cloptasa,,,Cloptasa,6,365,92,,Cloptasa,Cyptasa,,Clopatassa,,41.92842,35.068707,0.437724414,-0.009547869
10,857181,Karousa/Polichnion,,,0,,,,,,7,365,92,,Carusa,Carusa,,Carusa,,41.810138,35.158944,,
10,857132,Garzoubanthon/Orgibate,9A1,2231,1338,Orgibate,Orgibate,,,Orgibate,8,365,92,,Orgibate,Orgivate,,Orgibate,,41.735787,35.222212,0.439632284,-0.00925826
10,857379,Zagora,9A1,2232,1339,Zacoria,Zacoria,,,Zacoria,9,365,92,,Zocoria,Agoria,,Zacoria,,41.677747,35.4111,0.441739698,-0.009170517
10,857128,Gadilon/Helega?,9A1,2233,1340,Helega,Helega,,,Helega,10,365,92,,Eleca,Ielega,,Ebeta,,41.571325,35.894016,0.443942183,-0.009446569
10,857242,Naustathmos,9A1,2234,1341,Nautagino,Navtagino,,,Navtagino,11,365,92,,Nuccamon,Nautamno,,Nauctacmon,,41.497628,36.116602,0.44636911,-0.009788433
10,857124,Eusene,9A2,2235,1342,Ezene,Ezene,,,Ezene,12,365,92,,Ezene,Aezene,,Ezena,,41.373045,36.23131,0.44981318,-0.010216694
10,857024,Amisus/Peiraieus,9A2,2236,1343,Missos,Missos,,,Missos,13,365,92,,Amissos,Amisos,,Amissos,,41.292721,36.3313,0.451321841,-0.010036149
10,857029,Ankon,9A2,2237,1344,Ancon,Ancon,,,Ancon,14,365,92,,Ancone,Ancona,,Ancone,,41.373977,36.631607,0.453486371,-0.010226712
10,857207,Lamyron/Herakleion,9A2,2238,1345,Heracleon,Heracleon,,,Heracleon,15,365,92,,Eraclion,Ieracleo,,Heraclion,,41.245644,37.025822,0.455480044,-0.010384358
10,543814,Oinoe,9A2,2239,1346,Caena,Caena,,,Caena,16,365,92,,Cena,,,Cenae,,0,0,0.456991286,-0.010685347
10,857020,Ameletos/Camila,9A3,2240,1348,Camila,Camila,,,Camila,17,366,92,,Camila,Camila,,Camilia,,41.105353,37.394871,0.458949836,-0.011021594
10,857269,Phabda/Phadisane,9A3,2241,1349,Pytane,Pytane,,,Pytane,18,366,92,,Fitane,,,Fitane.,,41.0382425,37.496475,0.46079136,-0.011592976
10,857285,Polemonion/Side,9B3,2242,1350,Polemonio,Polemonio,,,Polemonio,19,366,92,,Polemonium,Polemonion,,Polemonium,,41.0308808,37.500221,0.463435298,-0.012057102
10,857232,Melanthios (river),9A3,2420,1541,Melantum,Melantvm,,,Melantvm,20,366,92,,Melantium,Melantion,,Malanchium,,40.97411,37.93917,0.465327939,-0.010382157
10,857185,Kerasous/Pharnakeia,9A3,2419,1539,Carnasso,Carnasso,,,Carnasso,21,366,92,,Parnasum,,,Parnasum,,40.919134,38.397931,0.463857163,-0.009796095
10,857383,Zephyrion,9A3,2418,1538,ZepyriumZefre/Gülburnu,Zepyrivm,,,Zepyrivm,22,366,92,,Zephirium,,,Zephirion,,40.964714,38.652473,0.462389098,-0.009251922
10,857183,Kerasous,,,0,,,,RC out of sequence,,23,366,92,,Cerasumta,Cerasus,,Cerasunta,,41.05814,39.319029,,
10,857278,Philokaleia,9A3,2417,1537,Philocalia,Philocalia,,,Philocalia,24,366,92,,Philocalia,Philocalian,,Filocalia,,41.034353,38.984957,0.460045046,-0.008427419
