Id,Toponym,Number,xcoord,ycoord
"0",Chelas,"1188",0.411482860303528,-0.00978864280883509
"0",Larissa,"2948",0.48054960057738,-0.0252388693826174
"0",Micolito,"1142",0.369668121725319,-0.0177909137104809
"0",Epifania,"1447",0.474624728412611,-0.018304380511631
"0",Salinis,"1007",0.343214507307221,-0.00687041317968449
"0",Arsinoe,"1477",0.456187804263142,-0.0188490669213004
"0",Ad Fines,"113",0.119028828043535,-0.0193674686036232
"0",Gurbita,"900",0.319112359297525,-0.0121302904108133
"0",Turribus,"861",0.319939499062223,-0.0106674355923674
"0",Palalce,"1362",0.4448150015631,-0.010471177297324
"0",Surontio,"571",0.16678020589562,-0.0045327774396438
"0",Patara,"1531",0.473012901259791,-0.0081200274320203
"0",Callatis,"1049",0.365211053882959,-0.00907848245964357
"0",Caranusca,"3374",0.0631699029865911,-0.00857139974864157
"0",Sinara,"1604",0.501504429788136,-0.0105439222993116
"0",Gennaua (Gennava),"3412",0.0631166529932798,-0.0114592558458455
"0",Buduxi,"2730",0.0895180239979479,-0.025566003738453
"0",Rhana,"1931",0.584540088700417,-0.0266447931628686
"0",Porsulis,"1140",0.366226682811524,-0.0177863202469113
"0",Ad nouas (Ad Novas),"155",0.176339564169068,-0.0153812038862605
"0",Aethna,"549",0.285719817556326,-0.022237318452052
"0",Ad Portum,"139",0.155203723790618,-0.0118150185744383
"0",Patauis (Patavis),"137",0.151260388332732,-0.0102780750561596
"0",Agabis,"2699",0.381289637520725,-0.0254589396937877
"0",Eburuno,"3257",0.0741961119775044,-0.0163858727871519
"0",Asbana,"1876",0.592851954443139,-0.0105268447355277
"0",Musula,"2307",0.322798075565894,-0.0260740696633346
"0",Sacrata,"194",0.203547339456717,-0.0132252595750789
"0",Ricciaco,"3373",0.0651549884356585,-0.00774233399389171
"0",Iseum,"2769",0.415685150327335,-0.0252015522129223
"0",Adenvm (Adenum),"15",0.13802770002402,-0.00619931521040756
"0",Cesum,"1697",0.499800006395918,-0.0202107099578568
"0",Catabolo,"1449",0.472203774518303,-0.0191146165444281
"0",Fidentia,"71",0.135271646138962,-0.0125580295881454
"0",Martis,"3281",0.0871060118057988,-0.0148338111391151
"0",Geminas,"3277",0.0669364932714534,-0.0157203083926499
"0",Paliuris,"2722",0.384659557020273,-0.0247558896244752
"0",Spalato,"771",0.248538996692998,-0.0101651096805793
"0",Cypsaria,"2882",0.431217418157064,-0.0249691232673931
"0",Syrallo,"1111",0.373907926702299,-0.0139667090524869
"0",Sugolin,"2197",0.310501014313895,-0.0248156881418497
"0",Tabernis,"3378",0.0840275249855771,-0.00650020707613795
"0",Cucullae,"573",0.148694375882793,-0.00811652679795458
"0",Nararra,"2756",0.525773807928066,-0.0131403710950311
"0",Ad Pontem,"618",0.171042390428502,-0.00500813197009851
"0",Tracias,"1409",0.445701709516539,-0.014532405163734
"0",Carura,"1500",0.437932995313564,-0.0182390896251067
"0",Condate,"3062",0.0267683622083132,-0.00903043594560379
"0",Barium,"310",0.263317976059057,-0.0121432968071999
"0",Teglata,"3185",0.191015694779343,-0.0245467121890856
"0",Medianis,"3448",0.129991137904633,-0.00485361293678553
"0",Terento,"1057",0.235224669854447,-0.0271068591738815
"0",Tentira,"2817",0.396188426132849,-0.0279032772757537
"0",Cambete,"3397",0.0861321937939574,-0.00735024990406218
"0",Ivliaco (Iuliaco),"3027",0.0179124140080527,-0.00719938327723872
"0",Mantala,"3425",0.0624944240682815,-0.0132022936766781
"0",Lamnas,"337",0.224137445465911,-0.0156626389452095
"0",Berone,"1098",0.346947943669966,-0.0126420309397671
"0",Fines,"3086",0.0295721417077424,-0.0103135280651402
"0",Euanthia,"961",0.31962212082445,-0.0173226641887833
"0",Ad fines,"896",0.313432112046804,-0.01224811754682
"0",Tigisi,"654",0.0211515535981835,-0.0238695249108608
"0",Nemetaco,"3029",0.0216833949435842,-0.00588746268218711
"0",Priapos,"1297",0.39576988848932,-0.0172561305029472
"0",Abodiaco,"10",0.128530184220472,-0.00568167145425312
"0",Simnana,"2219",0.314374779788254,-0.0247994940953253
"0",Thimea,"1174",0.386059247453144,-0.0105510201115139
"0",thelbon (Thelbon),"1762",0.519401277257786,-0.0221227180399762
"0",Andretio,"748",0.242003818847603,-0.00928030130563735
"0",Crontona,"456",0.289040793774343,-0.0153192586940714
"0",Phalcara,"1826",0.542234138461504,-0.0229407762286899
"0",Eleusina,"966",0.326574416386965,-0.0175947162802019
"0",Tubonis,"600",0.0153573235550188,-0.0260739249286508
"0",Pocrinio,"3124",0.0439776651269715,-0.0144477725419107
"0",Danoua (Danova),"2957",0.477503766762558,-0.0270287090957817
"0",Cabacos,"1956",0.387125588925966,-0.00752642234739796
"0",In portu,"99",0.125178473662448,-0.0164998411634923
"0",Sublacio,"321",0.232910284394916,-0.0173781261723981
"0",Lassora,"1242",0.432530923889386,-0.0121566253333099
"0",Cleuora (Clevora),"835",0.308236044133071,-0.00852098577599945
"0",Glaudia,"1680",0.511462630125975,-0.0184362129551183
"0",Tignica,"283",0.190692774317873,-0.0252099881988374
"0",Evgoni (Eugoni),"1376",0.441999801540775,-0.0122390484994906
"0",Mirinna,"1328",0.419586005955768,-0.0196790515655534
"0",Sohene,"1837",0.536703013428244,-0.0253487371408564
"0",Ledena,"1163",0.384667750765957,-0.0220824427476705
"0",Arangas,"1656",0.503586235056024,-0.0155350783078908
"0",Stefane,"1355",0.43528873501802,-0.0109548845749688
"0",[Sardes] (Miller),"1288",0.421272379082413,-0.0179741097512274
"0",Anticirra,"962",0.321054111509388,-0.0170343560573657
"0",Cantano,"1160",0.37545916033207,-0.0210348022013807
"0",Cybate,"1850",0.545460497578419,-0.0274018185725458
"0",Liuiana,"796",0.100048789719611,-0.0268553897749506
"0",Tripoli,"1285",0.422490774387325,-0.0167662006147622
"0",Corobilium,"3379",0.0453695368421954,-0.00889228590579702
"0",Magrus,"1798",0.527969024393934,-0.0220593565412097
"0",Thomia,"1356",0.436339195429899,-0.0111198341683745
"0",Thapedon,"950",0.325663865455544,-0.0163092010299414
"0",Gaultta (Gaulita),"1582",0.527726232886519,-0.00706378543503234
"0",Lamniana,"1592",0.234931412950718,-0.0254087444280341
"0",Fociana,"1872",0.577010517623081,-0.0107997983776196
"0",Zogorra,"1803",0.532945290256244,-0.0225145688545204
"0",Molchia,"1734",0.533592387162641,-0.0135039036998097
"0",Ivliobona (Iuliobona),"3054",0.018889890077341,-0.00810751466127757
"0",Cepos,"1978",0.43168307575841,-0.00669961446096349
"0",Eporedia,"3315",0.103224525040874,-0.00987501153369667
"0",Silutum,"384",0.267258662258893,-0.013552674020092
"0",Berzeo,"3",0.0509574195598375,-0.0248842409117157
"0",Vgerno (Ugerno),"3233",0.0448440500536093,-0.0190026074988233
"0",Cyanes,"1572",0.505046573624543,-0.00639320084816046
"0",Grinnibus,"3002",0.0276075526780182,-0.00474747091575805
"0",Comassa,"1404",0.478828636164595,-0.0121648029467668
"0",Scatras,"1080",0.359907797929161,-0.0124608572078732
"0",Acunum,"703",0.25297921645749,-0.00516223268362367
"0",Anarus,"1890",0.561455231721403,-0.0238494759780168
"0",Cazalet,"1081",0.363365721707324,-0.0126621898249656
"0",P[..]r[..]sibus (Petrensibus Miller),"3458",0.149020705843806,-0.00473892284356379
"0",Adstoma (Ad Stoma),"1041",0.367951390622808,-0.00798526879916868
"0",Helega,"1340",0.443942182744208,-0.0094465689507512
"0",Choreva,"350",0.194576750459751,-0.0262413914823143
"0",Misium,"1583",0.529655179269481,-0.0073778584259615
"0",Populos,"646",0.19707782895114,-0.00696532734901286
"0",Vemania,"3465",0.110396405422753,-0.00693850676112905
"0",Cibistra,"1414",0.454544954536335,-0.0148042647432925
"0",Valuata (Valvata),"98",0.119290824615407,-0.0168525039913508
"0",Regio,"445",0.292188372334207,-0.0203447140058255
"0",Cenuiana / Cemuana,"3220",0.00735445743033571,-0.0184683768011243
"0",vsuerua (usuerua),"3213",0.0273956529075552,-0.0181546130010695
"0",Anteba,"1628",0.540965660918069,-0.0126332976947707
"0",Athenis,"1520",0.47224161578227,-0.00627936469942324
"0",Colchana,"2755",0.523919714975824,-0.0124624307012315
"0",Admartis,"89",0.11677596924893,-0.0157331957033592
"0",Tabernis,"3340",0.0817116285497591,-0.00523346960087737
"0",Ictodurum,"3255",0.0706919191871926,-0.01682253629354
"0",Ceramie,"914",0.329403717632477,-0.0133591355100216
"0",Bubalia,"1649",0.495854443635594,-0.0119437919332583
"0",Tevcera (Teucera),"3035",0.0244416674538193,-0.00612109542955161
"0",Heracleo,"2845",0.410070952427984,-0.0270883341403756
"0",Viciano,"887",0.300460731743652,-0.0102002716779724
"0",Thantia,"2906",0.44124056429514,-0.0263563372081482
"0",Lusiene,"608",0.21705583291632,-0.00476902541227795
"0",Pretorio,"800",0.309212968481066,-0.00624583069489454
"0",Bersouia (Bersovia),"788",0.302680691243889,-0.00477093587930558
"0",Obilonna,"3427",0.0692466292301649,-0.0130457715945627
"0",Thanna,"1696",0.494106690415023,-0.0191887078040301
"0",Andarado,"2934",0.462968644349791,-0.023771127027809
"0",Bagrum,"1262",0.428562949450408,-0.0140219233305942
"0",Calidaua (Calidava),"1033",0.357400460407411,-0.00853433944903647
"0",Larabus,"938",0.176760218953786,-0.0261529202065928
"0",Consentia,"433",0.281019820840587,-0.0159995199343626
"0",Philias,"1060",0.382268077628098,-0.0112003633134855
"0",Appiaris,"1025",0.343827771721282,-0.00879308225716031
"0",Lampsilii,"699",0.0850262565935093,-0.0260651658218095
"0",Demetri,"2939",0.468579152315959,-0.0244463663749677
"0",C[..]alline (Caballine / Cavalline),"3244",0.052879384835138,-0.0181158795098087
"0",Axunam,"3429",0.0774328504607617,-0.0135722275047011
"0",Acidaua,"834",0.335921873580661,-0.00727736760051946
"0",Brigiosum,"3147",0.0180115873791332,-0.013593266712958
"0",Octoduro,"3417",0.0840667736791606,-0.0106384007287697
"0",Saletione,"3341",0.0832819534588885,-0.00544288310179186
"0",Sathena,"1766",0.521911687130301,-0.0199560111602772
"0",Sirotis,"652",0.209721534031463,-0.00624590762842138
"0",Ziziola,"1642",0.489655791623647,-0.00907290982093987
"0",Semnum,"453",0.284477428602024,-0.0153320187613418
"0",Batitas,"1800",0.529747444911261,-0.0216493452824888
"0",Risapa,"1722",0.500458836678817,-0.0271951612944666
"0",Portipa,"1923",0.566784823532575,-0.0274411234414426
"0",Aptaiulia,"3246",0.0562743598169072,-0.0176917712159847
"0",Balbyblos,"2924",0.455836312673226,-0.023294786179852
"0",Seleucia,"1480",0.460755177153799,-0.0177338682188338
"0",Ad Libros,"750",0.257651066026839,-0.00793136027260222
"0",Bartae,"1367",0.45779727602163,-0.0113822657020806
"0",Aegea,"1601",0.495990187439541,-0.00941575619409207
"0",Ad nouas (Ad Novas),"260",0.195145913427722,-0.019874695722814
"0",Haribvs (Haribus),"2184",0.277721046825855,-0.0263993657450363
"0",Vrbate (Urbate),"723",0.229737811449472,-0.00802088350405445
"0",Aladin,"1777",0.520168856779269,-0.0234224197944541
"0",Camistro,"844",0.325658594613621,-0.00935806685220103
"0",Salsouia (Salsovia),"1040",0.366606953377874,-0.00802041561139701
"0",Zyrmis,"1092",0.33321550023082,-0.011167943510914
"0",Asciburgium / Asciburgia,"3008",0.0506743623400149,-0.00455942965692324
"0",Dyzanas,"1729",0.528629205951538,-0.0115710346091805
"0",Marta,"256",0.173939750717059,-0.0201748193395336
"0",Ad aqvas (Ad Aquas),"202",0.198858357541995,-0.0157094753444002
"0",Pascara,"1867",0.566276982477283,-0.0154647156868483
"0",Ad nouas (Ad Novas),"106",0.154050773946481,-0.0171131489481605
"0",Cotrica,"1914",0.580143257939924,-0.0226818662485307
"0",Armaza,"1398",0.46596964897814,-0.0133418005145623
"0",Claterna,"161",0.155879605637939,-0.0145451768233851
"0",Colatione,"634",0.181376916618311,-0.0070418069173747
"0",Nedibus,"2803",0.0910230493608241,-0.0234575416761679
"0",Baratha,"1435",0.449515647023973,-0.0156594297654399
"0",Leuceris,"49",0.129923067187986,-0.00823869464112499
"0",Vepiteno,"40",0.131305564346022,-0.00668159108880596
"0",Nastae,"1686",0.496427453306808,-0.0168707859324062
"0",Zirinis,"1114",0.367734294332918,-0.0165814321161017
"0",Vasidice,"163",0.143810825190258,-0.0243646733264101
"0",Remista,"644",0.192078364948932,-0.00764393753147516
"0",Alarante,"3250",0.0635467728070925,-0.0170509489409096
"0",Lagania,"1236",0.418912740673427,-0.0123792992075345
"0",Scyllam,"1059",0.380497716692785,-0.0112814312167232
"0",Succosa,"132",0.151423045371658,-0.0185702158056081
"0",Senomago,"3238",0.0559598572387784,-0.0165257758485705
"0",Virouino (Virovino),"3019",0.0215650595845163,-0.00539746746166119
"0",Hostra,"1786",0.524421256225828,-0.0205636150124823
"0",Blinca,"1950",0.605857666807636,-0.0264047515218709
"0",Calor Flumen,"395",0.267946753405473,-0.016721864641552
"0",Arzum,"1103",0.344937065412543,-0.014734416663981
"0",Gravisca,"276",0.179924935476325,-0.0208187821934509
"0",Meduanto,"3051",0.0508451156796242,-0.00635210799116272
"0",Foro Liui (Foro Livi),"167",0.168633655628234,-0.0158729914237843
"0",Gaganis,"802",0.312489846478007,-0.00658541613062521
"0",Chanata,"2913",0.448751800463151,-0.0271326253298076
"0",Adputea (Ad Putea),"1082",0.33086128408846,-0.00986134199404084
"0",Mizago,"1237",0.421063640749466,-0.0127585540742313
"0",Teagina,"1960",0.390596987340817,-0.00805267267285314
"0",Lamatis,"735",0.231599131069207,-0.00884819186987169
"0",Arciotis,"1927",0.573823554432394,-0.0263513409462387
"0",Tipasa,"2183",0.275995451832288,-0.0264903416655093
"0",Vulturno,"510",0.24644998437512,-0.0217944047483069
"0",Thamaro,"2902",0.436833078481262,-0.0252113831633554
"0",Nemeseo,"2772",0.392301876705347,-0.0254710134106008
"0",Biricianis,"3450",0.13472223258934,-0.00453760836106125
"0",[Europus] (Miller),"1713",0.512442961502701,-0.0232512530913957
"0",Scotusa,"1146",0.347234249519932,-0.0168933476145819
"0",Ochirea,"1913",0.579481165160083,-0.0219612069739945
"0",Tamonti,"2842",0.409109264647801,-0.0264599204821604
"0",Clipeis,"1612",0.234222517031908,-0.0244514406475295
"0",Tergeste,"585",0.165314627315873,-0.00945892153693077
"0",Euporea,"1150",0.348496472735054,-0.0178981591731039
"0",Zorlanis,"1117",0.376973713303824,-0.0164185071932946
"0",Dortico,"837",0.313723998770325,-0.0088090505590423
"0",Illiberre,"3225",0.0261701042014367,-0.0194473748448424
"0",Ad Fines,"664",0.206623310555564,-0.00770081593639269
"0",Darathe,"1862",0.561946058853375,-0.0197562148324615
"0",Coriopio,"1439",0.459105680228288,-0.0155244306603083
"0",Varadeto,"3184",0.023146119972512,-0.0167565044810974
"0",Naharra,"1834",0.532205591458864,-0.0236304878678302
"0",Cythero,"1223",0.429552878625985,-0.0116116068644761
"0",Callipoli,"1074",0.38475686415162,-0.0178240020952664
"0",Abrostola,"1259",0.424344437627474,-0.0136197073534423
"0",Foro Clodi,"86",0.111314468122753,-0.0169986116644741
"0",Cesaria,"2869",0.444039211618427,-0.0224301392131433
"0",Chisiduo,"316",0.199569686602587,-0.0253807502359024
"0",Hermoca,"1962",0.392371774618998,-0.00725553942463412
"0",Sinottum,"2847",0.411389106126455,-0.027757512503357
"0",Arsvsena (Arusena),"3454",0.14228517101719,-0.00481872676399631
"0",Barbare,"1770",0.527645339823589,-0.0174844936369363
"0",Onellana,"457",0.213889040326328,-0.0257586298331156
"0",[Pitinna] (Miller),"1939",0.605202832750961,-0.0227011307521027
"0",Analiba,"1671",0.495036942642364,-0.0125031145545805
"0",Cyparissa,"997",0.318214566554608,-0.0220863261828491
"0",Helellum,"3344",0.0896015257512439,-0.00575490990329583
"0",Briuoduro,"3100",0.0352220960762655,-0.0120380018568191
"0",Iouallio (Iovallio),"711",0.224735998169097,-0.00634908061238909
"0",Catuiacia,"3247",0.0583897197138789,-0.0170765509239211
"0",Hariza,"1617",0.530119315297096,-0.00922930668688538
"0",Argesis,"1322",0.405295552954848,-0.0193483357383498
"0",Gabuleo,"885",0.29647584198471,-0.00921757616906739
"0",Ernagina,"3235",0.0502902889806122,-0.0179345884648323
"0",Ad herculem (Ad Herculem),"1807",0.536971985450361,-0.0233601822674389
"0", Tarnaias,"3416",0.0818901450548482,-0.0109936051258477
"0",Aufidena,"330",0.24424064182119,-0.015451327157625
"0",Via Clodia,"3480",0.211613690470972,-0.0177635369075128
"0",Thallaba,"1782",0.531963982770375,-0.0193698287992013
"0",Charris,"1752",0.521951432866421,-0.0180361337537658
"0",Augustum,"3261",0.0567258514754265,-0.0130221692011877
"0",Pileiam,"1910",0.577284090505904,-0.0201329198911961
"0",Vetonina,"38",0.127196930476333,-0.00680627523743773
"0",Macrinum,"288",0.222943042074443,-0.0126612220268084
"0",Via Tyburtina (Via Tiburtina),"3486",0.218580883556991,-0.0162610250073727
"0",Euristo,"913",0.325395385277517,-0.0130128797240939
"0",Ad Solaria,"81",0.104545218079819,-0.0182817955339513
"0",Romula,"662",0.194738528335953,-0.00931338787433596
"0",Bassianis,"719",0.261123961435549,-0.00670730992333909
"0",Sugga,"1703",0.506520007487398,-0.0223828581459709
"0",Colchion,"1615",0.525623930971217,-0.00919234267672204
"0",Villa Gai,"593",0.178942410681405,-0.00452464070632418
"0",Boas,"1005",0.334109462198166,-0.0231069530109002
"0",Hostizo,"1107",0.360472482434318,-0.0150236195022904
"0",Ad Ensem,"183",0.188521751738271,-0.0176712012627919
"0",Paresaca,"1633",0.550303927488615,-0.0169834179058759
"0",Fons,"1135",0.355113621810115,-0.0186058837617473
"0",opiunte (Opiunte) oder eher: Ofiunte,"1515",0.461288487128146,-0.00583506548792605
"0",Epifania,"2947",0.476234948098181,-0.0257427706176556
"0",Tarnasici,"625",0.171416738577533,-0.00583131329101038
"0",Sorpara,"1396",0.46040945615123,-0.0140228110427668
"0",Ruscione,"3226",0.0284068921062413,-0.0196386326461091
"0",Coloceia,"1618",0.53150872172258,-0.00968612730669076
"0",Pagaris,"1489",0.48013387999272,-0.0181743628567727
"0",Ostracine,"2858",0.428977969200421,-0.0217543822421613
"0",Clodiana,"919",0.298900951617038,-0.0107382110746588
"0",Mediolano,"3160",0.0300265622601485,-0.0147325447584673
"0",Lorimna,"1505",0.446048332301802,-0.0190453403172975
"0",Artobrige,"17",0.143007523735772,-0.00717430157451832
"0",Foro fului (fulvi),"3324",0.100393341706228,-0.0162878489167001
"0",Chvllv (Chullu),"2054",0.0706853770689843,-0.0229935926006509
"0",Romula,"822",0.317708389830512,-0.00740179940478263
"0",[Lugdunum Convenarum] (Miller),"3216",0.00725265343419924,-0.0173254387426632
"0",Ad pontem ivlii (Ad Pontem Mulvii),"230",0.214626930421557,-0.0165579378331233
"0",Betamali,"1717",0.509151624074315,-0.0242178069499678
"0",onoadas (Onoadas),"1861",0.559596273695519,-0.0214386669223944
"0",Ptemari,"1371",0.444964754129704,-0.0115423538041539
"0",Doganis,"1405",0.480552345294383,-0.0120923969794665
"0",Numana,"177",0.194999928717561,-0.0147485668262235
"0",Bergule,"1109",0.36777448502473,-0.0146038068223655
"0",Arcidaua (Arcidava),"786",0.29795943132999,-0.00510290842341582
"0",Tapostri,"2789",0.409844514369525,-0.0227672324849931
"0",Petenisca,"3405",0.0794925812222274,-0.0090659617304748
"0",Agrillo,"1252",0.405270819010558,-0.0162168250099228
"0",Iadera,"686",0.196904030762668,-0.0120956090469972
"0",Pitinum,"213",0.213501696022757,-0.0132269247387906
"0",Olympum,"944",0.323402772010714,-0.0140951567027126
"0",Casinum,"358",0.240990308756964,-0.0188881647368715
"0",Naucrati,"2808",0.412349160243021,-0.0250436035558794
"0",Vetonianis,"565",0.154653657861366,-0.00566736504195773
"0",Tutastione,"566",0.157683324625012,-0.00549025039546109
"0",Ad Turres,"474",0.233310207430785,-0.0215282199481539
"0",Stabiu,"1243",0.435314117219476,-0.0121444267028355
"0",Egdaua (Egdava),"1264",0.43201854729062,-0.0144608910498176
"0",Ad rubras (Ad Rubras),"228",0.212336974030009,-0.0171541106072717
"0",Incilissa (In Cilissa),"1419",0.467765620186823,-0.0136074859821661
"0",Berebis,"709",0.221613506238218,-0.00626116068739028
"0",Coveliacas,"34",0.122219854740679,-0.00764994838781087
"0",Consinto,"1139",0.363173000264635,-0.0176414100136505
"0",Thacora,"174",0.146375569688989,-0.0241877569482817
"0",Ad Novas,"32",0.117994556409527,-0.00704345199919819
"0",Parium,"1296",0.394081167561985,-0.0181420806007459
"0",Amutria,"819",0.311094828506357,-0.00731194710377259
"0",Eraciza,"1714",0.504956121438124,-0.0257895399969894
"0",Foro Cassi,"249",0.177096749711787,-0.0191016549895585
"0",Thubida,"1783",0.533188575067766,-0.0197679408166406
"0",Acidaua,"823",0.319269354125713,-0.00730645868730101
"0",Gerulatis,"596",0.186346140308132,-0.00455323937832511
"0",Loposagio,"3394",0.0629987579406203,-0.00988381685095191
"0",Pannisso,"1078",0.356788408860428,-0.0113062041987283
"0",Docymeo,"1269",0.414024340374965,-0.0152932354466057
"0",Scarpias,"952",0.329346300159221,-0.0175316198540599
"0",Annum,"296",0.233746806955492,-0.013575692422245
"0",Via Salaria,"3484",0.215114609828531,-0.0159262250181733
"0",Ad nouas,"794",0.299734416768,-0.00663803886759837
"0",Umbro Flumen,"122",0.143395567371077,-0.0177309357782785
"0",Condeso,"1584",0.531361961927075,-0.00770748989675183
"0",Ad ficum,"2318",0.325080298792753,-0.0249592421319575
"0",Martae,"1871",0.268074095502542,-0.0287245237542267
"0",Anderitum,"3189",0.0332863292851601,-0.0171054101048922
"0",Tvndis (Tundis),"1943",0.598801730460852,-0.0262096713441016
"0",Cetrora,"1899",0.57852315087014,-0.0159583354807913
"0",Alarante,"3252",0.0664290234403635,-0.0170421764514219
"0",Tauriana,"442",0.289754056576852,-0.0192869386313431
"0",idiminio (Idiminio),"720",0.264899204563314,-0.00642239356346267
"0",Thuraria,"3229",0.2086438490816,-0.0244178345217516
"0",Securispa,"1017",0.333507735698676,-0.00896122365597851
"0",Taparura,"1784",0.253725519278471,-0.0256241771692485
"0",Ad cahalis,"818",0.120178114915589,-0.0266105964205345
"0",Panopoli,"2836",0.406297289663771,-0.0259481747780013
"0",Lauiscone,"3422",0.058088695503935,-0.0131443732351186
"0",Burginatio,"3005",0.0434745208556934,-0.00497246143006678
"0",Bandritum,"3093",0.0403032044825918,-0.0109822117638876
"0",Durocassio,"3063",0.0285604521511779,-0.00906501050774685
"0",Burtizo,"1108",0.363721717834524,-0.0146501989251841
"0",Ad molas,"152",0.140924988246885,-0.0245267267550416
"0",Pelusio,"2797",0.423274565289952,-0.0220890496002917
"0",Amatria,"931",0.300789410561026,-0.0130095936008231
"0",Morginno,"3264",0.0589703200872451,-0.0142859992828437
"0",Agetincvm (Agetincum),"3092",0.0385814063810365,-0.0111627180578467
"0",Paricea,"1933",0.589074106201503,-0.0269780929587997
"0",Sarbane,"1810",0.541923666096094,-0.0158094273054342
"0",Aspendo,"1474",0.450313322830788,-0.0188234174055718
"0",Geluina,"1587",0.538128324022066,-0.00922016995406131
"0",Mirones,"1365",0.451268504202381,-0.0111416095208318
"0",Lepidoregio,"74",0.143184792755862,-0.0135361800749607
"0",Neapolis,"1136",0.356705261648985,-0.01774919002692
"0",Anausaro,"895",0.311840446045632,-0.0122218298307603
"0",Stratonicidi,"2850",0.417181938056205,-0.0262833583331671
"0",Sicilibra,"382",0.205820459917641,-0.0254482448154952
"0",Bolentio,"653",0.213008554321427,-0.00613388842044977
"0",Nomento,"334",0.216777305485876,-0.0146262371076722
"0",Coridallo,"1510",0.448630469954112,-0.0207581416702877
"0",Manoris,"1212",0.412180496080009,-0.0115268156737891
"0",Caulon,"450",0.293843142664888,-0.0174579521997327
"0",Naharre,"1835",0.533135950932995,-0.02409584241741
"0",Mesochoro,"413",0.277884189152457,-0.0144370883449241
"0",Ortona,"293",0.230646921615738,-0.0137578648124605
"0",Ermupoli,"2791",0.414658408031594,-0.022302306937105
"0",Caturices,"3363",0.0477244597093054,-0.00858281652657871
"0",Gagonda,"1381",0.462767702395101,-0.0130291502869249
"0",Foro Clodo,"258",0.184637830545911,-0.0189148012864215
"0",Heraclea,"1193",0.422305372794505,-0.00935199885482693
"0",ad turres albas (Ad Turres Albas),"472",0.231476895056819,-0.0211700335024531
"0",Corifanio,"1325",0.412220755180984,-0.0199339610257017
"0",Concordia,"135",0.155630435685427,-0.00907826966238924
"0",Drubetis,"817",0.309318955879689,-0.00724450595492422
"0",Lapidaria,"26",0.112488490976795,-0.00825560169215822
"0",Roschirea,"1787",0.523883632155311,-0.0241710306478253
"0",Rubico Flumen,"156",0.1784235424951,-0.015428934820696
"0",Lambrum,"66",0.121353670678599,-0.0116792682371589
"0",Castabola,"1422",0.478557179486649,-0.0135116708261035
"0",Largiana,"1011",0.35281369523748,-0.00728257632834028
"0",Eucarpia,"1277",0.424641821703132,-0.0164192423132846
"0",Crater Fluvius,"432",0.281787252519768,-0.0169922818137024
"0",Ceperaria,"2863",0.43680939831026,-0.0238366446791657
"0",Ad Ficum,"3413",0.044022028610651,-0.0231678233285775
"0",Ad Turres,"676",0.180515687542088,-0.0123023124847579
"0",Fisternas,"211",0.20851226968097,-0.013493111734009
"0",Subrita,"1158",0.382845660396684,-0.0201024181109924
"0",Beliandro,"626",0.173952652860833,-0.0061265410253471
"0",Ad Turres,"762",0.266162777702534,-0.00960827364557305
"0",Rhasum,"1637",0.553630714764741,-0.0192183129330492
"0",Adlunam / Ad Lunam,"3442",0.119146729071221,-0.00495446014820303
"0",Pausulas,"200",0.199698278626179,-0.0143546308314433
"0",Cenopolis,"2655",0.374066034157241,-0.0237103290735319
"0",Flego[.]na,"1736",0.537141175616627,-0.0149043861496588
"0",Neretum,"422",0.28466965903644,-0.0132852854336228
"0",Potentia,"388",0.274493619825043,-0.0151448243725699
"0",Sena Galli,"173",0.189317116468603,-0.0150044069085222
"0",Carnasso,"1539",0.4638571625221,-0.00979609520617235
"0",Serapeum,"2768",0.418456320447043,-0.0231542662447992
"0",Ad serta,"1707",0.498876081343226,-0.0226154499654269
"0",Altessera,"948",0.181304301804093,-0.026170098509286
"0",Mocasura,"1067",0.380777676379423,-0.0143574926025205
"0",Sostra,"1087",0.344446272834883,-0.0109916696205848
"0",Tvscana (Tuscana),"255",0.170355960186211,-0.0199621646872685
"0",Cansilena,"716",0.248239408949676,-0.00608789673187365
"0",Auodiaco,"33",0.11978024821314,-0.00705104576999851
"0",Gerainas / Geminas,"3254",0.0690036920997767,-0.0157206179914196
"0",Bersera,"1557",0.491086502621272,-0.0248145556268179
"0",Bustica,"1596",0.543001641427609,-0.00980831714597323
"0",[Biston] (Miller),"770",0.256208114457251,-0.0098720487978513
"0",Cotiara,"1949",0.606234031402092,-0.0251824359818161
"0",Clauenna (Clavenna),"29",0.118515348783309,-0.00843751187694962
"0",Adhercule (Ad Herculem),"897",0.315393994385445,-0.0122073366556865
"0",Palacrinis,"205",0.203236336159655,-0.0157190329075529
"0",Cluturno,"332",0.249110650419252,-0.0166502834011734
"0",Thalama,"1768",0.524456317289681,-0.0185473552490846
"0",Vapincvm (Vapincum),"3253",0.0690211809467593,-0.0170622556871179
"0",Ad Flexum,"359",0.243182706601422,-0.0182425094663298
"0",Lezela,"1593",0.547302500289849,-0.00710574897173323
"0",Hiera,"1171",0.396861117417075,-0.0230449586482464
"0",Occaraba,"1562",0.486307767651536,-0.0251913695744869
"0",Gendarum,"1494",0.489147872960453,-0.0199875006920647
"0",Pisauta,"1942",0.596900855081538,-0.0263559987075516
"0",Aquiloina (Aquilonia),"390",0.266620388720344,-0.0147764804126473
"0",Ulisippira,"523",0.232218708940143,-0.0260311936233581
